name,n_data_list
CBS_k3_n100_m429_b90_761.cnf.xz, 1
CBS_k3_n100_m423_b10_891.cnf.xz, 1
CBS_k3_n100_m429_b50_79.cnf.xz, 1
or-100-20-1-UC-20.cnf.bz2, 0
4_98_891.cnf.xz, 1
gjk_0003.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m449_b30_537.cnf.xz, 1
3_244_1073.cnf.xz, 1
CBS_k3_n100_m403_b30_176.cnf.xz, 1
CBS_k3_n100_m423_b10_306.cnf.xz, 1
CBS_k3_n100_m441_b10_162.cnf.xz, 1
CBS_k3_n100_m449_b70_52.cnf.xz, 1
CBS_k3_n100_m435_b30_86.cnf.xz, 1
CBS_k3_n100_m418_b10_522.cnf.xz, 1
CBS_k3_n100_m403_b90_658.cnf.xz, 1
CBS_k3_n100_m411_b70_398.cnf.xz, 1
CBS_k3_n100_m435_b30_6.cnf.xz, 1
CliqueFormula_34_6_4.cnf.xz, 1
CBS_k3_n100_m418_b50_722.cnf.xz, 1
CBS_k3_n100_m449_b90_989.cnf.xz, 1
CBS_k3_n100_m423_b30_203.cnf.xz, 1
CBS_k3_n100_m411_b90_950.cnf.xz, 1
CBS_k3_n100_m441_b70_454.cnf.xz, 1
CBS_k3_n100_m403_b50_508.cnf.xz, 1
CBS_k3_n100_m449_b90_752.cnf.xz, 1
CBS_k3_n100_m449_b50_4.cnf.xz, 1
CBS_k3_n100_m423_b10_273.cnf.xz, 1
CBS_k3_n100_m441_b50_371.cnf.xz, 1
CBS_k3_n100_m429_b30_324.cnf.xz, 1
CBS_k3_n100_m435_b50_420.cnf.xz, 1
CBS_k3_n100_m403_b50_794.cnf.xz, 1
3_200_819.cnf.xz, 1
CBS_k3_n100_m411_b30_348.cnf.xz, 1
CBS_k3_n100_m441_b30_470.cnf.xz, 1
90-16-6-q.cnf.bz2, 0
CBS_k3_n100_m423_b50_545.cnf.xz, 1
CBS_k3_n100_m441_b70_224.cnf.xz, 1
CBS_k3_n100_m429_b90_7.cnf.xz, 1
CBS_k3_n100_m411_b30_463.cnf.xz, 1
4_53_516.cnf.xz, 1
CBS_k3_n100_m449_b30_194.cnf.xz, 1
CBS_k3_n100_m435_b50_142.cnf.xz, 1
CBS_k3_n100_m403_b90_668.cnf.xz, 1
3_155_658.cnf.xz, 1
CBS_k3_n100_m418_b90_529.cnf.xz, 1
CBS_k3_n100_m411_b30_306.cnf.xz, 1
CBS_k3_n100_m441_b10_253.cnf.xz, 1
CBS_k3_n100_m418_b50_219.cnf.xz, 1
CBS_k3_n100_m423_b30_740.cnf.xz, 1
CBS_k3_n100_m418_b10_879.cnf.xz, 1
CBS_k3_n100_m411_b30_271.cnf.xz, 1
CBS_k3_n100_m418_b70_263.cnf.xz, 1
CBS_k3_n100_m418_b30_3.cnf.xz, 1
CBS_k3_n100_m429_b90_519.cnf.xz, 1
CBS_k3_n100_m441_b10_476.cnf.xz, 1
CBS_k3_n100_m435_b30_152.cnf.xz, 1
CBS_k3_n100_m441_b90_589.cnf.xz, 1
50-16-6-q.cnf.bz2, 0
CBS_k3_n100_m441_b50_24.cnf.xz, 1
CBS_k3_n100_m441_b90_796.cnf.xz, 1
CBS_k3_n100_m423_b10_985.cnf.xz, 1
CBS_k3_n100_m418_b90_719.cnf.xz, 1
CBS_k3_n100_m429_b10_113.cnf.xz, 1
CBS_k3_n100_m418_b70_93.cnf.xz, 1
CBS_k3_n100_m423_b10_938.cnf.xz, 1
CBS_k3_n100_m423_b10_594.cnf.xz, 1
CBS_k3_n100_m449_b70_622.cnf.xz, 1
CBS_k3_n100_m429_b30_281.cnf.xz, 1
CBS_k3_n100_m411_b10_498.cnf.xz, 1
CBS_k3_n100_m403_b90_395.cnf.xz, 1
CBS_k3_n100_m418_b90_959.cnf.xz, 1
CBS_k3_n100_m411_b70_694.cnf.xz, 1
CBS_k3_n100_m429_b30_127.cnf.xz, 1
CBS_k3_n100_m403_b10_911.cnf.xz, 1
CBS_k3_n100_m435_b10_893.cnf.xz, 1
CBS_k3_n100_m411_b70_965.cnf.xz, 1
3_195_799.cnf.xz, 1
CBS_k3_n100_m403_b30_153.cnf.xz, 1
CBS_k3_n100_m403_b10_218.cnf.xz, 1
CBS_k3_n100_m449_b30_59.cnf.xz, 1
CBS_k3_n100_m411_b70_236.cnf.xz, 1
aim-50-1_6-yes1-3.cnf.xz, 1
CBS_k3_n100_m435_b10_434.cnf.xz, 1
CBS_k3_n100_m449_b30_819.cnf.xz, 1
CBS_k3_n100_m418_b90_732.cnf.xz, 1
CBS_k3_n100_m429_b50_519.cnf.xz, 1
CBS_k3_n100_m435_b30_106.cnf.xz, 1
CBS_k3_n100_m423_b70_664.cnf.xz, 1
CBS_k3_n100_m403_b10_30.cnf.xz, 1
CBS_k3_n100_m403_b30_696.cnf.xz, 1
CBS_k3_n100_m423_b50_580.cnf.xz, 1
CBS_k3_n100_m441_b70_325.cnf.xz, 1
CBS_k3_n100_m403_b50_324.cnf.xz, 1
CBS_k3_n100_m435_b70_304.cnf.xz, 1
CBS_k3_n100_m435_b90_493.cnf.xz, 1
CBS_k3_n100_m403_b30_384.cnf.xz, 1
CBS_k3_n100_m429_b30_939.cnf.xz, 1
CBS_k3_n100_m403_b70_609.cnf.xz, 1
CBS_k3_n100_m441_b30_999.cnf.xz, 1
CBS_k3_n100_m411_b70_809.cnf.xz, 1
CBS_k3_n100_m441_b50_952.cnf.xz, 1
CliqueFormula_32_4_3.cnf.xz, 1
CBS_k3_n100_m403_b10_51.cnf.xz, 1
CBS_k3_n100_m411_b90_382.cnf.xz, 1
CBS_k3_n100_m441_b10_35.cnf.xz, 1
CBS_k3_n100_m429_b90_188.cnf.xz, 1
CBS_k3_n100_m418_b50_94.cnf.xz, 1
CBS_k3_n100_m418_b90_394.cnf.xz, 1
CBS_k3_n100_m423_b70_946.cnf.xz, 1
CBS_k3_n100_m423_b10_984.cnf.xz, 1
CBS_k3_n100_m403_b70_895.cnf.xz, 1
CBS_k3_n100_m441_b50_784.cnf.xz, 1
CBS_k3_n100_m411_b10_42.cnf.xz, 1
CBS_k3_n100_m418_b70_777.cnf.xz, 1
CBS_k3_n100_m411_b10_453.cnf.xz, 1
CBS_k3_n100_m429_b50_866.cnf.xz, 1
CBS_k3_n100_m423_b90_837.cnf.xz, 1
CBS_k3_n100_m423_b30_880.cnf.xz, 1
CBS_k3_n100_m423_b30_102.cnf.xz, 1
4_69_679.cnf.xz, 1
CBS_k3_n100_m411_b70_143.cnf.xz, 1
CBS_k3_n100_m403_b50_602.cnf.xz, 1
or-50-5-8-UC-20.cnf.bz2, 0
CBS_k3_n100_m411_b70_891.cnf.xz, 1
CBS_k3_n100_m423_b90_183.cnf.xz, 1
CBS_k3_n100_m435_b10_622.cnf.xz, 1
3_262_1100.cnf.xz, 1
or-100-10-8.cnf.b+e.gz, 0
3_108_464.cnf.xz, 1
CBS_k3_n100_m449_b50_804.cnf.xz, 1
CBS_k3_n100_m418_b90_766.cnf.xz, 1
CBS_k3_n100_m411_b70_369.cnf.xz, 1
CBS_k3_n100_m449_b90_108.cnf.xz, 1
CBS_k3_n100_m441_b30_66.cnf.xz, 1
CBS_k3_n100_m449_b30_989.cnf.xz, 1
75-10-7-q.cnf.b+e.gz, 0
90-17-6-q.cnf.bz2, 0
CBS_k3_n100_m403_b70_400.cnf.xz, 1
CBS_k3_n100_m403_b50_189.cnf.xz, 1
CBS_k3_n100_m441_b90_119.cnf.xz, 1
CBS_k3_n100_m423_b10_300.cnf.xz, 1
CBS_k3_n100_m411_b90_648.cnf.xz, 1
CBS_k3_n100_m411_b10_762.cnf.xz, 1
CBS_k3_n100_m435_b70_834.cnf.xz, 1
CBS_k3_n100_m423_b70_657.cnf.xz, 1
CBS_k3_n100_m411_b10_292.cnf.xz, 1
CBS_k3_n100_m429_b90_428.cnf.xz, 1
CBS_k3_n100_m423_b10_28.cnf.xz, 1
CBS_k3_n100_m435_b90_972.cnf.xz, 1
CBS_k3_n100_m403_b10_975.cnf.xz, 1
CBS_k3_n100_m403_b70_272.cnf.xz, 1
CBS_k3_n100_m435_b50_757.cnf.xz, 1
CBS_k3_n100_m418_b70_828.cnf.xz, 1
CBS_k3_n100_m403_b90_0.cnf.xz, 1
CBS_k3_n100_m441_b90_620.cnf.xz, 1
BMS_k3_n100_m429_306.cnf.xz, 1
CBS_k3_n100_m411_b30_556.cnf.xz, 1
CBS_k3_n100_m418_b10_365.cnf.xz, 1
CBS_k3_n100_m429_b30_262.cnf.xz, 1
CBS_k3_n100_m449_b50_739.cnf.xz, 1
CBS_k3_n100_m403_b50_676.cnf.xz, 1
CBS_k3_n100_m441_b50_204.cnf.xz, 1
CBS_k3_n100_m423_b90_946.cnf.xz, 1
CBS_k3_n100_m429_b10_553.cnf.xz, 1
CBS_k3_n100_m441_b10_863.cnf.xz, 1
CBS_k3_n100_m429_b90_34.cnf.xz, 1
CBS_k3_n100_m423_b10_290.cnf.xz, 1
CBS_k3_n100_m441_b50_306.cnf.xz, 1
CBS_k3_n100_m435_b10_243.cnf.xz, 1
3_138_545.cnf.xz, 1
CBS_k3_n100_m435_b50_179.cnf.xz, 1
CBS_k3_n100_m429_b30_704.cnf.xz, 1
CBS_k3_n100_m418_b90_589.cnf.xz, 1
CBS_k3_n100_m411_b30_858.cnf.xz, 1
CBS_k3_n100_m418_b70_103.cnf.xz, 1
CBS_k3_n100_m411_b90_664.cnf.xz, 1
CBS_k3_n100_m441_b70_387.cnf.xz, 1
CBS_k3_n100_m435_b70_761.cnf.xz, 1
RTI_k3_n100_m429_64.cnf.xz, 1
CBS_k3_n100_m449_b90_317.cnf.xz, 1
CBS_k3_n100_m441_b70_507.cnf.xz, 1
CBS_k3_n100_m423_b90_312.cnf.xz, 1
CBS_k3_n100_m429_b50_41.cnf.xz, 1
CBS_k3_n100_m403_b90_994.cnf.xz, 1
CBS_k3_n100_m441_b50_934.cnf.xz, 1
CBS_k3_n100_m441_b10_610.cnf.xz, 1
3_263_1130.cnf.xz, 1
CBS_k3_n100_m441_b50_351.cnf.xz, 1
CBS_k3_n100_m441_b10_22.cnf.xz, 1
CBS_k3_n100_m403_b50_321.cnf.xz, 1
CBS_k3_n100_m418_b10_194.cnf.xz, 1
CliqueFormula_26_4_5.cnf.xz, 1
CBS_k3_n100_m411_b30_911.cnf.xz, 1
CBS_k3_n100_m403_b50_835.cnf.xz, 1
CBS_k3_n100_m423_b30_221.cnf.xz, 1
CBS_k3_n100_m411_b10_53.cnf.xz, 1
CBS_k3_n100_m449_b30_244.cnf.xz, 1
CBS_k3_n100_m441_b90_445.cnf.xz, 1
CBS_k3_n100_m423_b90_718.cnf.xz, 1
CBS_k3_n100_m403_b90_508.cnf.xz, 1
CBS_k3_n100_m435_b90_324.cnf.xz, 1
CBS_k3_n100_m418_b70_677.cnf.xz, 1
CBS_k3_n100_m418_b90_551.cnf.xz, 1
CBS_k3_n100_m449_b10_931.cnf.xz, 1
CBS_k3_n100_m403_b30_994.cnf.xz, 1
CBS_k3_n100_m423_b30_698.cnf.xz, 1
RTI_k3_n100_m429_152.cnf.xz, 1
CBS_k3_n100_m423_b70_186.cnf.xz, 1
CBS_k3_n100_m449_b10_812.cnf.xz, 1
CBS_k3_n100_m411_b90_952.cnf.xz, 1
CBS_k3_n100_m435_b50_656.cnf.xz, 1
CBS_k3_n100_m441_b30_370.cnf.xz, 1
CBS_k3_n100_m403_b10_938.cnf.xz, 1
CBS_k3_n100_m423_b70_352.cnf.xz, 1
CBS_k3_n100_m429_b30_916.cnf.xz, 1
CBS_k3_n100_m418_b50_491.cnf.xz, 1
CBS_k3_n100_m403_b90_244.cnf.xz, 1
CBS_k3_n100_m411_b10_525.cnf.xz, 1
4_68_676.cnf.xz, 1
CBS_k3_n100_m411_b30_159.cnf.xz, 1
CBS_k3_n100_m435_b50_433.cnf.xz, 1
CBS_k3_n100_m423_b90_307.cnf.xz, 1
CBS_k3_n100_m411_b10_636.cnf.xz, 1
CBS_k3_n100_m435_b70_636.cnf.xz, 1
CBS_k3_n100_m423_b70_649.cnf.xz, 1
vlsat_30_58.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m449_b90_612.cnf.xz, 1
CBS_k3_n100_m411_b70_593.cnf.xz, 1
3_127_552.cnf.xz, 1
CBS_k3_n100_m403_b30_194.cnf.xz, 1
CBS_k3_n100_m435_b50_79.cnf.xz, 1
CBS_k3_n100_m411_b30_926.cnf.xz, 1
CBS_k3_n100_m423_b90_263.cnf.xz, 1
CBS_k3_n100_m403_b30_279.cnf.xz, 1
CBS_k3_n100_m403_b90_605.cnf.xz, 1
CBS_k3_n100_m449_b10_750.cnf.xz, 1
CBS_k3_n100_m429_b30_353.cnf.xz, 1
CBS_k3_n100_m449_b10_221.cnf.xz, 1
CBS_k3_n100_m423_b50_238.cnf.xz, 1
CBS_k3_n100_m423_b10_463.cnf.xz, 1
CBS_k3_n100_m423_b10_631.cnf.xz, 1
CBS_k3_n100_m449_b50_212.cnf.xz, 1
CBS_k3_n100_m423_b90_907.cnf.xz, 1
CBS_k3_n100_m411_b10_728.cnf.xz, 1
CBS_k3_n100_m403_b50_935.cnf.xz, 1
CBS_k3_n100_m449_b10_270.cnf.xz, 1
CBS_k3_n100_m403_b90_190.cnf.xz, 1
CBS_k3_n100_m429_b90_9.cnf.xz, 1
CBS_k3_n100_m435_b90_856.cnf.xz, 1
CBS_k3_n100_m449_b90_677.cnf.xz, 1
CBS_k3_n100_m418_b10_612.cnf.xz, 1
CBS_k3_n100_m411_b90_180.cnf.xz, 1
CBS_k3_n100_m441_b70_144.cnf.xz, 1
CBS_k3_n100_m418_b90_537.cnf.xz, 1
CBS_k3_n100_m403_b50_628.cnf.xz, 1
CBS_k3_n100_m449_b30_342.cnf.xz, 1
CBS_k3_n100_m411_b90_202.cnf.xz, 1
CBS_k3_n100_m449_b10_687.cnf.xz, 1
CBS_k3_n100_m418_b90_694.cnf.xz, 1
CBS_k3_n100_m441_b70_975.cnf.xz, 1
CBS_k3_n100_m418_b10_890.cnf.xz, 1
CBS_k3_n100_m423_b70_655.cnf.xz, 1
CBS_k3_n100_m423_b30_648.cnf.xz, 1
CBS_k3_n100_m411_b90_942.cnf.xz, 1
CBS_k3_n100_m449_b70_140.cnf.xz, 1
CBS_k3_n100_m429_b90_304.cnf.xz, 1
CBS_k3_n100_m429_b30_47.cnf.xz, 1
CBS_k3_n100_m429_b30_748.cnf.xz, 1
CBS_k3_n100_m411_b10_778.cnf.xz, 1
mc2022_track1_143.cnf.xz, 1
3_139_569.cnf.xz, 1
CBS_k3_n100_m411_b10_106.cnf.xz, 1
CBS_k3_n100_m429_b10_998.cnf.xz, 1
CBS_k3_n100_m403_b50_774.cnf.xz, 1
CBS_k3_n100_m441_b10_473.cnf.xz, 1
CBS_k3_n100_m449_b70_447.cnf.xz, 1
CBS_k3_n100_m423_b50_556.cnf.xz, 1
CBS_k3_n100_m403_b10_709.cnf.xz, 1
CBS_k3_n100_m418_b30_813.cnf.xz, 1
CBS_k3_n100_m449_b50_832.cnf.xz, 1
CBS_k3_n100_m403_b50_288.cnf.xz, 1
CBS_k3_n100_m441_b50_131.cnf.xz, 1
3_103_427.cnf.xz, 1
CBS_k3_n100_m449_b90_450.cnf.xz, 1
CBS_k3_n100_m423_b10_394.cnf.xz, 1
CBS_k3_n100_m423_b30_403.cnf.xz, 1
CBS_k3_n100_m435_b90_332.cnf.xz, 1
CBS_k3_n100_m411_b90_341.cnf.xz, 1
CBS_k3_n100_m411_b10_232.cnf.xz, 1
CBS_k3_n100_m441_b10_688.cnf.xz, 1
CBS_k3_n100_m435_b10_671.cnf.xz, 1
CBS_k3_n100_m403_b90_213.cnf.xz, 1
CBS_k3_n100_m423_b70_172.cnf.xz, 1
CBS_k3_n100_m418_b70_660.cnf.xz, 1
CBS_k3_n100_m435_b90_545.cnf.xz, 1
CBS_k3_n100_m423_b70_270.cnf.xz, 1
CBS_k3_n100_m435_b50_840.cnf.xz, 1
CBS_k3_n100_m423_b90_422.cnf.xz, 1
CliqueFormula_32_8_3.cnf.xz, 1
CBS_k3_n100_m435_b10_325.cnf.xz, 1
CBS_k3_n100_m449_b30_609.cnf.xz, 1
CBS_k3_n100_m423_b70_628.cnf.xz, 1
CBS_k3_n100_m423_b30_717.cnf.xz, 1
CBS_k3_n100_m435_b90_251.cnf.xz, 1
CBS_k3_n100_m403_b30_485.cnf.xz, 1
CBS_k3_n100_m423_b30_324.cnf.xz, 1
CBS_k3_n100_m429_b10_768.cnf.xz, 1
CBS_k3_n100_m429_b10_708.cnf.xz, 1
CBS_k3_n100_m435_b70_202.cnf.xz, 1
CBS_k3_n100_m418_b50_817.cnf.xz, 1
vlsat_75_367.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m449_b30_551.cnf.xz, 1
CBS_k3_n100_m418_b90_940.cnf.xz, 1
CBS_k3_n100_m435_b70_818.cnf.xz, 1
90-26-8-q.cnf.bz2, 0
CBS_k3_n100_m435_b10_89.cnf.xz, 1
CBS_k3_n100_m449_b70_544.cnf.xz, 1
CBS_k3_n100_m435_b30_628.cnf.xz, 1
CBS_k3_n100_m429_b50_665.cnf.xz, 1
CBS_k3_n100_m435_b10_687.cnf.xz, 1
CBS_k3_n100_m423_b90_28.cnf.xz, 1
CBS_k3_n100_m449_b10_844.cnf.xz, 1
CBS_k3_n100_m441_b10_941.cnf.xz, 1
par8-2.cnf.xz, 76
CBS_k3_n100_m423_b90_488.cnf.xz, 1
CBS_k3_n100_m411_b50_763.cnf.xz, 1
CBS_k3_n100_m423_b10_145.cnf.xz, 1
RTI_k3_n100_m429_357.cnf.xz, 1
CBS_k3_n100_m435_b10_855.cnf.xz, 1
BMS_k3_n100_m429_202.cnf.xz, 1
CBS_k3_n100_m429_b10_388.cnf.xz, 1
CBS_k3_n100_m403_b90_873.cnf.xz, 1
3_176_730.cnf.xz, 1
CBS_k3_n100_m441_b30_371.cnf.xz, 1
CBS_k3_n100_m449_b30_660.cnf.xz, 1
CBS_k3_n100_m423_b90_608.cnf.xz, 1
CBS_k3_n100_m423_b70_621.cnf.xz, 1
CBS_k3_n100_m435_b10_67.cnf.xz, 1
3_107_406.cnf.xz, 1
CBS_k3_n100_m441_b10_477.cnf.xz, 1
CBS_k3_n100_m411_b10_974.cnf.xz, 1
CBS_k3_n100_m435_b90_473.cnf.xz, 1
CBS_k3_n100_m449_b90_666.cnf.xz, 1
CBS_k3_n100_m423_b10_948.cnf.xz, 1
3_129_522.cnf.xz, 1
CBS_k3_n100_m403_b90_647.cnf.xz, 1
CBS_k3_n100_m411_b70_837.cnf.xz, 1
CBS_k3_n100_m418_b30_627.cnf.xz, 1
CBS_k3_n100_m435_b50_882.cnf.xz, 1
CBS_k3_n100_m418_b30_723.cnf.xz, 1
CBS_k3_n100_m449_b10_887.cnf.xz, 1
CBS_k3_n100_m449_b90_600.cnf.xz, 1
CBS_k3_n100_m403_b10_40.cnf.xz, 1
CBS_k3_n100_m403_b30_782.cnf.xz, 1
CBS_k3_n100_m423_b30_799.cnf.xz, 1
CBS_k3_n100_m435_b90_590.cnf.xz, 1
CBS_k3_n100_m449_b10_943.cnf.xz, 1
CBS_k3_n100_m429_b90_698.cnf.xz, 1
CBS_k3_n100_m449_b70_289.cnf.xz, 1
CBS_k3_n100_m449_b10_893.cnf.xz, 1
CBS_k3_n100_m418_b90_981.cnf.xz, 1
3_117_514.cnf.xz, 1
CBS_k3_n100_m418_b50_889.cnf.xz, 1
CBS_k3_n100_m435_b10_708.cnf.xz, 1
CBS_k3_n100_m411_b70_21.cnf.xz, 1
CBS_k3_n100_m429_b50_418.cnf.xz, 1
CBS_k3_n100_m429_b10_938.cnf.xz, 1
CBS_k3_n100_m441_b50_442.cnf.xz, 1
CliqueFormula_57_10_3.cnf.xz, 1
CBS_k3_n100_m429_b50_340.cnf.xz, 1
CBS_k3_n100_m423_b10_353.cnf.xz, 1
CBS_k3_n100_m441_b30_192.cnf.xz, 1
4_83_771.cnf.xz, 1
CBS_k3_n100_m423_b50_331.cnf.xz, 1
CBS_k3_n100_m411_b50_178.cnf.xz, 1
CBS_k3_n100_m418_b10_789.cnf.xz, 1
CBS_k3_n100_m411_b70_132.cnf.xz, 1
CBS_k3_n100_m418_b30_685.cnf.xz, 1
3_197_778.cnf.xz, 1
CBS_k3_n100_m411_b90_250.cnf.xz, 1
CBS_k3_n100_m435_b90_952.cnf.xz, 1
CBS_k3_n100_m418_b10_881.cnf.xz, 1
CBS_k3_n100_m449_b90_323.cnf.xz, 1
CBS_k3_n100_m435_b90_368.cnf.xz, 1
CBS_k3_n100_m435_b30_763.cnf.xz, 1
CBS_k3_n100_m418_b30_476.cnf.xz, 1
4_53_482.cnf.xz, 1
CBS_k3_n100_m449_b90_196.cnf.xz, 1
CBS_k3_n100_m423_b90_308.cnf.xz, 1
CBS_k3_n100_m411_b90_837.cnf.xz, 1
CBS_k3_n100_m418_b70_880.cnf.xz, 1
CBS_k3_n100_m411_b30_589.cnf.xz, 1
CBS_k3_n100_m435_b70_774.cnf.xz, 1
CBS_k3_n100_m411_b90_981.cnf.xz, 1
90-15-5-q.cnf.bz2, 0
CBS_k3_n100_m441_b70_960.cnf.xz, 1
CBS_k3_n100_m418_b10_644.cnf.xz, 1
CBS_k3_n100_m435_b70_980.cnf.xz, 1
CBS_k3_n100_m423_b70_347.cnf.xz, 1
CBS_k3_n100_m429_b10_185.cnf.xz, 1
CBS_k3_n100_m441_b90_124.cnf.xz, 1
CBS_k3_n100_m435_b90_760.cnf.xz, 1
3_244_1000.cnf.xz, 1
BMS_k3_n100_m429_271.cnf.xz, 1
CBS_k3_n100_m429_b90_72.cnf.xz, 1
CBS_k3_n100_m429_b50_967.cnf.xz, 1
CBS_k3_n100_m423_b70_592.cnf.xz, 1
CBS_k3_n100_m449_b70_789.cnf.xz, 1
CBS_k3_n100_m441_b50_765.cnf.xz, 1
CBS_k3_n100_m429_b90_64.cnf.xz, 1
CBS_k3_n100_m435_b90_614.cnf.xz, 1
CBS_k3_n100_m449_b30_605.cnf.xz, 1
90-15-3-q.cnf.bz2, 0
CBS_k3_n100_m441_b90_3.cnf.xz, 1
CBS_k3_n100_m429_b10_38.cnf.xz, 1
CBS_k3_n100_m449_b50_350.cnf.xz, 1
CBS_k3_n100_m449_b70_914.cnf.xz, 1
CBS_k3_n100_m403_b30_730.cnf.xz, 1
CBS_k3_n100_m435_b30_834.cnf.xz, 1
CBS_k3_n100_m435_b90_478.cnf.xz, 1
s420_15_7.cnf.bz2, 0
CBS_k3_n100_m411_b90_244.cnf.xz, 1
CBS_k3_n100_m441_b50_269.cnf.xz, 1
CBS_k3_n100_m441_b70_179.cnf.xz, 1
CBS_k3_n100_m435_b90_466.cnf.xz, 1
CBS_k3_n100_m429_b10_180.cnf.xz, 1
CBS_k3_n100_m435_b90_745.cnf.xz, 1
CBS_k3_n100_m403_b50_275.cnf.xz, 1
CBS_k3_n100_m403_b30_9.cnf.xz, 1
CBS_k3_n100_m418_b10_257.cnf.xz, 1
CBS_k3_n100_m411_b70_452.cnf.xz, 1
CBS_k3_n100_m403_b90_480.cnf.xz, 1
CBS_k3_n100_m411_b30_775.cnf.xz, 1
CBS_k3_n100_m429_b50_267.cnf.xz, 1
CBS_k3_n100_m441_b10_690.cnf.xz, 1
CBS_k3_n100_m449_b30_87.cnf.xz, 1
CBS_k3_n100_m423_b50_50.cnf.xz, 1
CBS_k3_n100_m403_b90_43.cnf.xz, 1
CBS_k3_n100_m435_b70_307.cnf.xz, 1
CBS_k3_n100_m449_b50_696.cnf.xz, 1
CBS_k3_n100_m435_b90_913.cnf.xz, 1
4_57_547.cnf.xz, 1
CBS_k3_n100_m435_b10_644.cnf.xz, 1
CBS_k3_n100_m403_b30_89.cnf.xz, 1
CBS_k3_n100_m418_b50_477.cnf.xz, 1
CBS_k3_n100_m435_b10_853.cnf.xz, 1
CBS_k3_n100_m411_b90_723.cnf.xz, 1
CBS_k3_n100_m423_b90_379.cnf.xz, 1
CBS_k3_n100_m435_b70_293.cnf.xz, 1
CBS_k3_n100_m411_b90_201.cnf.xz, 1
CBS_k3_n100_m429_b10_470.cnf.xz, 1
BlastedSMT_blasted_squaring51.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m429_b30_321.cnf.xz, 1
CBS_k3_n100_m441_b90_304.cnf.xz, 1
CBS_k3_n100_m411_b50_791.cnf.xz, 1
CBS_k3_n100_m449_b50_243.cnf.xz, 1
CBS_k3_n100_m449_b50_529.cnf.xz, 1
CBS_k3_n100_m449_b10_576.cnf.xz, 1
CBS_k3_n100_m411_b10_581.cnf.xz, 1
CBS_k3_n100_m423_b50_359.cnf.xz, 1
CBS_k3_n100_m418_b90_928.cnf.xz, 1
CBS_k3_n100_m449_b10_399.cnf.xz, 1
CBS_k3_n100_m429_b30_247.cnf.xz, 1
CBS_k3_n100_m441_b10_152.cnf.xz, 1
CBS_k3_n100_m403_b10_473.cnf.xz, 1
3_135_526.cnf.xz, 1
CBS_k3_n100_m403_b30_890.cnf.xz, 1
CBS_k3_n100_m435_b70_187.cnf.xz, 1
3_121_532.cnf.xz, 1
vlsat_44_91.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m435_b90_927.cnf.xz, 1
CBS_k3_n100_m435_b50_562.cnf.xz, 1
CBS_k3_n100_m411_b90_626.cnf.xz, 1
CBS_k3_n100_m441_b50_953.cnf.xz, 1
CBS_k3_n100_m449_b50_37.cnf.xz, 1
CBS_k3_n100_m403_b50_264.cnf.xz, 1
CBS_k3_n100_m403_b90_58.cnf.xz, 1
CBS_k3_n100_m441_b10_536.cnf.xz, 1
CBS_k3_n100_m429_b30_326.cnf.xz, 1
cubature_0040.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m435_b90_480.cnf.xz, 1
CBS_k3_n100_m449_b10_20.cnf.xz, 1
CBS_k3_n100_m403_b50_82.cnf.xz, 1
CBS_k3_n100_m403_b50_633.cnf.xz, 1
CliqueFormula_32_9_5.cnf.xz, 1
CBS_k3_n100_m449_b10_988.cnf.xz, 1
CBS_k3_n100_m411_b10_445.cnf.xz, 1
CBS_k3_n100_m435_b70_467.cnf.xz, 1
CBS_k3_n100_m423_b50_903.cnf.xz, 1
CBS_k3_n100_m418_b70_237.cnf.xz, 1
CBS_k3_n100_m435_b90_295.cnf.xz, 1
CBS_k3_n100_m411_b30_327.cnf.xz, 1
CBS_k3_n100_m403_b30_489.cnf.xz, 1
CBS_k3_n100_m418_b30_368.cnf.xz, 1
CBS_k3_n100_m429_b10_480.cnf.xz, 1
CBS_k3_n100_m411_b30_550.cnf.xz, 1
CBS_k3_n100_m435_b90_274.cnf.xz, 1
CBS_k3_n100_m418_b50_269.cnf.xz, 1
CBS_k3_n100_m403_b70_862.cnf.xz, 1
CBS_k3_n100_m423_b30_333.cnf.xz, 1
BlastedSMT_blasted_squaring5.mcc2020_cnf.bz2, 0
CBS_k3_n100_m418_b50_244.cnf.xz, 1
CBS_k3_n100_m418_b90_563.cnf.xz, 1
CBS_k3_n100_m411_b70_765.cnf.xz, 1
CBS_k3_n100_m429_b50_185.cnf.xz, 1
CBS_k3_n100_m435_b30_873.cnf.xz, 1
CBS_k3_n100_m403_b70_473.cnf.xz, 1
CBS_k3_n100_m418_b70_888.cnf.xz, 1
CBS_k3_n100_m403_b10_63.cnf.xz, 1
CBS_k3_n100_m403_b10_612.cnf.xz, 1
CBS_k3_n100_m441_b50_905.cnf.xz, 1
CBS_k3_n100_m423_b10_301.cnf.xz, 1
CBS_k3_n100_m435_b70_646.cnf.xz, 1
CBS_k3_n100_m418_b70_832.cnf.xz, 1
CBS_k3_n100_m403_b30_615.cnf.xz, 1
